127.0.0.1, 2017-04-12 17:19:15, POST, /api/default/classify, HTTP/1.1, 200, 0.145050
127.0.0.1, 2017-04-12 17:19:16, POST, /api/default/classify, HTTP/1.1, 200, 0.199277
127.0.0.1, 2017-04-12 17:19:16, POST, /api/default/classify, HTTP/1.1, 200, 0.207496
127.0.0.1, 2017-04-12 17:19:16, POST, /api/default/classify, HTTP/1.1, 200, 0.134867
127.0.0.1, 2017-04-12 17:19:17, POST, /api/default/classify, HTTP/1.1, 200, 0.136935
127.0.0.1, 2017-04-12 17:19:17, POST, /api/default/classify, HTTP/1.1, 200, 0.175844
127.0.0.1, 2017-04-12 17:19:17, POST, /api/default/classify, HTTP/1.1, 200, 0.138019
127.0.0.1, 2017-04-12 17:19:18, POST, /api/default/classify, HTTP/1.1, 200, 0.184690
127.0.0.1, 2017-04-12 17:19:25, POST, /api/default/classify, HTTP/1.1, 200, 0.124652
127.0.0.1, 2017-04-12 17:19:26, POST, /api/default/classify, HTTP/1.1, 200, 0.125017
127.0.0.1, 2017-04-12 17:19:26, POST, /api/default/classify, HTTP/1.1, 200, 0.190373
127.0.0.1, 2017-04-12 17:19:27, POST, /api/default/classify, HTTP/1.1, 200, 0.188663
127.0.0.1, 2017-04-12 17:19:27, POST, /api/default/classify, HTTP/1.1, 200, 0.188283
127.0.0.1, 2017-04-12 17:19:27, POST, /api/default/classify, HTTP/1.1, 200, 0.140537
127.0.0.1, 2017-04-12 17:19:28, POST, /api/default/classify, HTTP/1.1, 200, 0.194797
127.0.0.1, 2017-04-12 17:19:28, POST, /api/default/classify, HTTP/1.1, 200, 0.132368
127.0.0.1, 2017-04-12 17:19:29, POST, /api/default/classify, HTTP/1.1, 200, 0.237770
127.0.0.1, 2017-04-12 17:19:29, POST, /api/default/classify, HTTP/1.1, 200, 0.191089
127.0.0.1, 2017-04-12 17:19:29, POST, /api/default/classify, HTTP/1.1, 200, 0.138232
127.0.0.1, 2017-04-12 17:19:30, POST, /api/default/classify, HTTP/1.1, 200, 0.270355
127.0.0.1, 2017-04-12 17:19:31, POST, /api/default/classify, HTTP/1.1, 200, 0.178086
127.0.0.1, 2017-04-12 17:26:41, POST, /api/default/classify, HTTP/1.1, 200, 0.152595
127.0.0.1, 2017-04-12 17:26:42, POST, /api/default/classify, HTTP/1.1, 200, 0.130200
127.0.0.1, 2017-04-12 17:26:43, POST, /api/default/classify, HTTP/1.1, 200, 0.130528
127.0.0.1, 2017-04-12 17:26:44, POST, /api/default/classify, HTTP/1.1, 200, 0.126872
127.0.0.1, 2017-04-12 17:26:44, POST, /api/default/classify, HTTP/1.1, 200, 0.126111
127.0.0.1, 2017-04-12 17:26:45, POST, /api/default/classify, HTTP/1.1, 200, 0.229029
127.0.0.1, 2017-04-12 17:26:45, POST, /api/default/classify, HTTP/1.1, 200, 0.141888
127.0.0.1, 2017-04-12 17:26:45, POST, /api/default/classify, HTTP/1.1, 200, 0.127564
127.0.0.1, 2017-04-12 17:26:46, POST, /api/default/classify, HTTP/1.1, 200, 0.161517
127.0.0.1, 2017-04-12 17:26:46, POST, /api/default/classify, HTTP/1.1, 200, 0.186449
127.0.0.1, 2017-04-12 17:26:47, POST, /api/default/classify, HTTP/1.1, 200, 0.247582
127.0.0.1, 2017-04-12 17:26:47, POST, /api/default/classify, HTTP/1.1, 200, 0.154861
127.0.0.1, 2017-04-12 17:26:47, POST, /api/default/classify, HTTP/1.1, 200, 0.218983
